ts,open,high,low,close,volume,time
1735689600000,3337.43,3368.53,3335.43,3354.9,13234.33109,2025-01-01 00:00:00+00:00
1735704000000,3354.9,3356.72,3336.69,3347.02,9089.2818,2025-01-01 04:00:00+00:00
1735718400000,3347.02,3349.27,3312.72,3340.81,15854.23871,2025-01-01 08:00:00+00:00
1735732800000,3340.81,3360.0,3328.31,3352.99,20588.49638,2025-01-01 12:00:00+00:00
1735747200000,3352.99,3364.66,3322.85,3357.0,23983.11661,2025-01-01 16:00:00+00:00
1735761600000,3357.0,3375.39,3351.84,3360.54,19590.309,2025-01-01 20:00:00+00:00
1735776000000,3360.54,3406.03,3354.64,3389.0,29224.61945,2025-01-02 00:00:00+00:00
1735790400000,3389.0,3427.71,3388.35,3420.47,24246.84228,2025-01-02 04:00:00+00:00
1735804800000,3420.47,3477.23,3414.42,3472.03,37590.65896,2025-01-02 08:00:00+00:00
1735819200000,3472.03,3511.76,3440.84,3463.89,52529.01926,2025-01-02 12:00:00+00:00
1735833600000,3463.89,3489.92,3429.48,3463.6,36018.80784,2025-01-02 16:00:00+00:00
1735848000000,3463.6,3475.87,3422.03,3455.79,28624.01755,2025-01-02 20:00:00+00:00
1735862400000,3455.79,3477.34,3442.86,3470.68,16816.76242,2025-01-03 00:00:00+00:00
1735876800000,3470.68,3471.13,3432.14,3433.34,15827.70959,2025-01-03 04:00:00+00:00
1735891200000,3433.34,3467.92,3422.93,3466.06,22534.4393,2025-01-03 08:00:00+00:00
1735905600000,3466.06,3576.49,3461.51,3565.41,58038.67814,2025-01-03 12:00:00+00:00
1735920000000,3565.41,3631.15,3565.41,3622.92,47815.03258,2025-01-03 16:00:00+00:00
1735934400000,3622.92,3624.47,3595.32,3609.58,23615.50067,2025-01-03 20:00:00+00:00
1735948800000,3609.58,3621.3,3582.68,3598.37,18209.98179,2025-01-04 00:00:00+00:00
1735963200000,3598.37,3610.44,3584.18,3594.21,14041.60098,2025-01-04 04:00:00+00:00
1735977600000,3594.21,3605.63,3571.74,3602.06,20290.26886,2025-01-04 08:00:00+00:00
1735992000000,3602.06,3664.1,3592.67,3607.85,37195.76165,2025-01-04 12:00:00+00:00
1736006400000,3607.85,3645.15,3601.71,3631.3,22477.31411,2025-01-04 16:00:00+00:00
1736020800000,3631.3,3672.0,3631.3,3657.26,21023.84768,2025-01-04 20:00:00+00:00
1736035200000,3657.26,3676.15,3629.54,3638.05,14259.1695,2025-01-05 00:00:00+00:00
1736049600000,3638.05,3649.66,3629.01,3631.63,12731.25968,2025-01-05 04:00:00+00:00
1736064000000,3631.63,3633.54,3602.95,3613.67,18490.78346,2025-01-05 08:00:00+00:00
1736078400000,3613.67,3639.65,3593.83,3629.91,23493.66617,2025-01-05 12:00:00+00:00
1736092800000,3629.91,3648.31,3612.98,3638.08,19280.66309,2025-01-05 16:00:00+00:00
1736107200000,3638.08,3657.5,3629.05,3636.25,18690.41213,2025-01-05 20:00:00+00:00
1736121600000,3636.25,3684.74,3610.18,3665.07,37420.77255,2025-01-06 00:00:00+00:00
1736136000000,3665.07,3698.75,3642.97,3650.62,31783.10208,2025-01-06 04:00:00+00:00
1736150400000,3650.62,3660.6,3632.47,3654.99,30647.97584,2025-01-06 08:00:00+00:00
1736164800000,3654.99,3714.89,3622.1,3714.58,63396.33602,2025-01-06 12:00:00+00:00
1736179200000,3714.58,3745.7,3655.64,3687.57,46128.24693,2025-01-06 16:00:00+00:00
1736193600000,3687.57,3703.76,3665.98,3687.15,18732.40261,2025-01-06 20:00:00+00:00
1736208000000,3687.15,3701.48,3663.08,3682.79,25369.72693,2025-01-07 00:00:00+00:00
1736222400000,3682.79,3686.91,3658.78,3667.93,15552.10989,2025-01-07 04:00:00+00:00
1736236800000,3667.93,3679.83,3625.95,3639.88,24947.97485,2025-01-07 08:00:00+00:00
1736251200000,3639.88,3646.4,3412.55,3462.34,142797.06114,2025-01-07 12:00:00+00:00
1736265600000,3462.34,3492.13,3369.21,3385.44,72955.61392,2025-01-07 16:00:00+00:00
1736280000000,3385.44,3414.33,3356.3,3381.23,51178.85166,2025-01-07 20:00:00+00:00
1736294400000,3381.23,3415.22,3342.19,3360.12,63658.78289,2025-01-08 00:00:00+00:00
1736308800000,3360.12,3373.51,3307.01,3354.28,74595.05217,2025-01-08 04:00:00+00:00
1736323200000,3354.28,3376.77,3322.0,3349.76,44786.09148,2025-01-08 08:00:00+00:00
1736337600000,3349.76,3387.0,3332.78,3347.34,69002.11744,2025-01-08 12:00:00+00:00
1736352000000,3347.34,3348.29,3208.01,3280.79,105598.77139,2025-01-08 16:00:00+00:00
1736366400000,3280.79,3335.35,3265.76,3327.33,34412.78228,2025-01-08 20:00:00+00:00
1736380800000,3327.33,3357.71,3306.36,3324.82,56889.89514,2025-01-09 00:00:00+00:00
1736395200000,3324.82,3343.85,3281.37,3289.18,48183.9607,2025-01-09 04:00:00+00:00
1736409600000,3289.18,3328.55,3265.64,3301.67,51688.86743,2025-01-09 08:00:00+00:00
1736424000000,3301.67,3336.46,3210.18,3320.57,70599.18431,2025-01-09 12:00:00+00:00
1736438400000,3320.57,3328.4,3189.37,3195.55,58717.81318,2025-01-09 16:00:00+00:00
1736452800000,3195.55,3239.66,3157.47,3219.08,62610.41342,2025-01-09 20:00:00+00:00
1736467200000,3219.08,3260.91,3213.82,3254.56,52214.77202,2025-01-10 00:00:00+00:00
1736481600000,3254.56,3313.67,3242.61,3296.23,46631.34835,2025-01-10 04:00:00+00:00
1736496000000,3296.23,3321.74,3287.93,3311.46,41637.15244,2025-01-10 08:00:00+00:00
1736510400000,3311.46,3317.5,3194.81,3245.25,103401.7572,2025-01-10 12:00:00+00:00
1736524800000,3245.25,3322.88,3232.05,3295.76,54979.78789,2025-01-10 16:00:00+00:00
1736539200000,3295.76,3295.76,3256.62,3267.1,28492.08193,2025-01-10 20:00:00+00:00
1736553600000,3267.1,3270.44,3231.77,3237.4,34180.73544,2025-01-11 00:00:00+00:00
1736568000000,3237.4,3251.49,3225.44,3235.99,24505.63847,2025-01-11 04:00:00+00:00
1736582400000,3235.99,3280.67,3218.89,3273.84,31575.68777,2025-01-11 08:00:00+00:00
1736596800000,3273.84,3283.55,3258.43,3271.43,28783.84419,2025-01-11 12:00:00+00:00
1736611200000,3271.43,3283.7,3258.76,3278.92,28291.07775,2025-01-11 16:00:00+00:00
1736625600000,3278.92,3320.87,3275.57,3283.57,22119.14427,2025-01-11 20:00:00+00:00
1736640000000,3283.57,3291.41,3274.38,3286.42,15162.17485,2025-01-12 00:00:00+00:00
1736654400000,3286.42,3289.99,3263.28,3266.98,16367.23627,2025-01-12 04:00:00+00:00
1736668800000,3266.98,3271.77,3224.48,3253.46,27804.60425,2025-01-12 08:00:00+00:00
