ts,open,high,low,close,volume,time
1743361200000,126.2,127.07,125.71,125.84,24812.694,2025-03-30 19:00:00+00:00
1743364800000,125.84,126.36,125.23,125.36,11154.662,2025-03-30 20:00:00+00:00
1743368400000,125.36,126.14,124.32,124.79,15925.696,2025-03-30 21:00:00+00:00
1743372000000,124.79,125.98,123.15,125.07,57690.311,2025-03-30 22:00:00+00:00
1743375600000,125.07,125.16,123.88,124.82,30201.782,2025-03-30 23:00:00+00:00
1743379200000,124.82,125.13,122.71,123.8,67688.874,2025-03-31 00:00:00+00:00
1743382800000,123.8,126.51,123.63,126.23,64338.18,2025-03-31 01:00:00+00:00
1743386400000,126.23,127.61,125.57,126.58,29541.753,2025-03-31 02:00:00+00:00
1743390000000,126.58,127.18,124.21,124.58,35158.153,2025-03-31 03:00:00+00:00
1743393600000,124.58,125.49,124.33,124.99,20804.215,2025-03-31 04:00:00+00:00
1743397200000,124.99,126.67,124.85,126.01,30597.629,2025-03-31 05:00:00+00:00
1743400800000,126.01,126.53,125.24,126.29,26487.513,2025-03-31 06:00:00+00:00
1743404400000,126.29,127.04,125.28,125.9,36135.088,2025-03-31 07:00:00+00:00
1743408000000,125.9,126.7,125.27,125.4,28421.084,2025-03-31 08:00:00+00:00
1743411600000,125.4,125.47,123.44,123.92,49101.775,2025-03-31 09:00:00+00:00
1743415200000,123.92,124.78,123.06,124.57,40750.034,2025-03-31 10:00:00+00:00
1743418800000,124.57,124.81,123.41,124.3,26320.952,2025-03-31 11:00:00+00:00
1743422400000,124.3,126.14,123.67,125.89,68185.398,2025-03-31 12:00:00+00:00
1743426000000,125.89,126.27,123.24,125.49,78763.987,2025-03-31 13:00:00+00:00
1743429600000,125.49,127.22,125.43,126.72,73420.855,2025-03-31 14:00:00+00:00
1743433200000,126.72,127.81,126.72,126.78,54963.605,2025-03-31 15:00:00+00:00
1743436800000,126.78,127.36,125.88,125.98,24184.42,2025-03-31 16:00:00+00:00
1743440400000,125.98,126.56,123.8,124.07,92490.418,2025-03-31 17:00:00+00:00
1743444000000,124.07,126.52,124.07,125.66,62264.069,2025-03-31 18:00:00+00:00
1743447600000,125.66,126.24,125.1,125.22,36798.167,2025-03-31 19:00:00+00:00
1743451200000,125.22,125.97,125.1,125.36,19758.547,2025-03-31 20:00:00+00:00
1743454800000,125.36,126.26,125.34,125.72,14984.61,2025-03-31 21:00:00+00:00
1743458400000,125.72,125.97,124.83,125.53,67557.659,2025-03-31 22:00:00+00:00
1743462000000,125.53,126.15,124.51,124.54,48413.421,2025-03-31 23:00:00+00:00
1743465600000,124.54,125.19,124.05,124.52,30782.423,2025-04-01 00:00:00+00:00
1743469200000,124.52,124.73,123.76,124.51,38236.439,2025-04-01 01:00:00+00:00
1743472800000,124.51,126.29,124.45,126.24,29104.703,2025-04-01 02:00:00+00:00
1743476400000,126.24,126.71,125.76,126.06,20063.295,2025-04-01 03:00:00+00:00
1743480000000,126.06,126.27,125.6,126.17,11968.743,2025-04-01 04:00:00+00:00
1743483600000,126.17,126.78,125.94,125.98,15077.706,2025-04-01 05:00:00+00:00
1743487200000,125.98,126.74,125.63,126.55,25182.831,2025-04-01 06:00:00+00:00
1743490800000,126.55,126.69,126.03,126.69,15856.832,2025-04-01 07:00:00+00:00
1743494400000,126.69,130.01,126.65,129.37,99581.351,2025-04-01 08:00:00+00:00
1743498000000,129.37,129.84,128.43,129.27,39972.354,2025-04-01 09:00:00+00:00
1743501600000,129.27,129.34,127.83,127.91,48638.962,2025-04-01 10:00:00+00:00
1743505200000,127.91,128.2,127.13,127.59,40683.937,2025-04-01 11:00:00+00:00
1743508800000,127.59,127.91,126.43,127.17,40315.558,2025-04-01 12:00:00+00:00
1743512400000,127.17,128.38,126.91,127.62,52290.026,2025-04-01 13:00:00+00:00
1743516000000,127.62,127.83,124.68,127.05,89388.342,2025-04-01 14:00:00+00:00
1743519600000,127.05,130.43,126.78,129.28,113940.26,2025-04-01 15:00:00+00:00
1743523200000,129.28,129.63,128.13,128.25,43801.214,2025-04-01 16:00:00+00:00
1743526800000,128.25,128.43,127.06,127.28,34399.077,2025-04-01 17:00:00+00:00
1743530400000,127.28,127.31,125.52,126.5,66197.911,2025-04-01 18:00:00+00:00
1743534000000,126.5,127.13,126.44,126.8,25115.532,2025-04-01 19:00:00+00:00
