ts,open,high,low,close,volume,time
1735754400000,190.62,190.9,189.89,190.78,5380.832,2025-01-01 18:00:00+00:00
1735756200000,190.78,192.24,190.63,191.69,17741.558,2025-01-01 18:30:00+00:00
1735758000000,191.69,192.72,191.5,192.36,10146.585,2025-01-01 19:00:00+00:00
1735759800000,192.36,193.9,191.54,193.09,32077.152,2025-01-01 19:30:00+00:00
1735761600000,193.09,194.09,193.09,193.74,20765.914,2025-01-01 20:00:00+00:00
1735763400000,193.74,194.57,193.54,194.32,14349.358,2025-01-01 20:30:00+00:00
1735765200000,194.32,195.32,193.71,195.08,16015.936,2025-01-01 21:00:00+00:00
1735767000000,195.08,195.17,193.99,194.67,21688.005,2025-01-01 21:30:00+00:00
1735768800000,194.67,194.94,193.67,194.1,12335.74,2025-01-01 22:00:00+00:00
1735770600000,194.1,194.91,194.1,194.54,7316.624,2025-01-01 22:30:00+00:00
1735772400000,194.54,195.17,193.97,194.24,17556.679,2025-01-01 23:00:00+00:00
1735774200000,194.24,194.46,193.81,194.3,9983.892,2025-01-01 23:30:00+00:00
1735776000000,194.3,196.02,193.43,195.18,30602.866,2025-01-02 00:00:00+00:00
1735777800000,195.18,197.17,194.64,196.26,36714.897,2025-01-02 00:30:00+00:00
1735779600000,196.26,198.45,196.23,197.04,28977.3,2025-01-02 01:00:00+00:00
1735781400000,197.04,197.79,196.13,197.7,17228.596,2025-01-02 01:30:00+00:00
1735783200000,197.7,198.95,197.46,198.69,31738.691,2025-01-02 02:00:00+00:00
1735785000000,198.69,199.45,197.96,199.41,23394.031,2025-01-02 02:30:00+00:00
1735786800000,199.41,199.7,198.07,198.65,16159.937,2025-01-02 03:00:00+00:00
1735788600000,198.65,198.97,197.83,198.55,19299.134,2025-01-02 03:30:00+00:00
1735790400000,198.55,200.16,198.55,200.14,23331.89,2025-01-02 04:00:00+00:00
1735792200000,200.14,204.87,200.14,204.45,89109.04,2025-01-02 04:30:00+00:00
1735794000000,204.45,205.53,203.37,205.01,37994.099,2025-01-02 05:00:00+00:00
1735795800000,205.01,205.37,204.41,204.62,14314.907,2025-01-02 05:30:00+00:00
1735797600000,204.62,205.17,203.97,204.54,33468.67,2025-01-02 06:00:00+00:00
1735799400000,204.54,205.98,204.29,205.35,26273.807,2025-01-02 06:30:00+00:00
1735801200000,205.35,206.94,205.18,206.6,38511.375,2025-01-02 07:00:00+00:00
1735803000000,206.6,206.83,205.62,205.93,22784.138,2025-01-02 07:30:00+00:00
1735804800000,205.93,206.74,205.65,206.02,44124.463,2025-01-02 08:00:00+00:00
1735806600000,206.02,207.07,205.87,206.77,29430.791,2025-01-02 08:30:00+00:00
1735808400000,206.77,208.02,206.31,207.85,62971.905,2025-01-02 09:00:00+00:00
1735810200000,207.85,207.94,206.91,207.38,55872.048,2025-01-02 09:30:00+00:00
1735812000000,207.38,207.71,206.85,207.38,24408.496,2025-01-02 10:00:00+00:00
1735813800000,207.38,207.72,206.71,207.01,15238.052,2025-01-02 10:30:00+00:00
1735815600000,207.01,208.08,206.9,207.91,22431.185,2025-01-02 11:00:00+00:00
1735817400000,207.91,208.92,207.88,208.55,33288.545,2025-01-02 11:30:00+00:00
1735819200000,208.55,209.53,208.02,208.12,22192.421,2025-01-02 12:00:00+00:00
1735821000000,208.12,208.97,207.67,208.37,30044.447,2025-01-02 12:30:00+00:00
1735822800000,208.37,208.67,207.56,208.27,21570.804,2025-01-02 13:00:00+00:00
1735824600000,208.27,208.44,207.63,208.17,12144.384,2025-01-02 13:30:00+00:00
1735826400000,208.17,208.86,206.69,208.72,35044.562,2025-01-02 14:00:00+00:00
1735828200000,208.72,210.53,207.27,208.21,75454.21,2025-01-02 14:30:00+00:00
1735830000000,208.21,208.36,205.94,206.67,45583.1,2025-01-02 15:00:00+00:00
1735831800000,206.67,207.03,205.52,206.79,21576.9,2025-01-02 15:30:00+00:00
1735833600000,206.79,208.3,205.95,208.3,27128.428,2025-01-02 16:00:00+00:00
1735835400000,208.3,209.08,207.34,207.44,28046.555,2025-01-02 16:30:00+00:00
1735837200000,207.44,208.23,207.13,207.43,18383.194,2025-01-02 17:00:00+00:00
1735839000000,207.43,207.43,204.71,206.05,44965.81,2025-01-02 17:30:00+00:00
1735840800000,206.05,206.27,204.95,205.86,22842.916,2025-01-02 18:00:00+00:00
1735842600000,205.86,206.81,205.38,206.44,15056.377,2025-01-02 18:30:00+00:00
1735844400000,206.44,207.89,206.18,207.75,21379.743,2025-01-02 19:00:00+00:00
1735846200000,207.75,207.75,206.37,206.72,15057.091,2025-01-02 19:30:00+00:00
1735848000000,206.72,208.03,206.69,207.78,15999.098,2025-01-02 20:00:00+00:00
1735849800000,207.78,208.02,206.76,206.82,12742.836,2025-01-02 20:30:00+00:00
1735851600000,206.82,207.15,206.2,206.56,16094.322,2025-01-02 21:00:00+00:00
1735853400000,206.56,206.59,205.46,206.54,16319.241,2025-01-02 21:30:00+00:00
1735855200000,206.54,206.73,205.22,205.95,19769.439,2025-01-02 22:00:00+00:00
1735857000000,205.95,206.76,205.95,206.6,7123.816,2025-01-02 22:30:00+00:00
1735858800000,206.6,207.98,206.53,207.92,20500.942,2025-01-02 23:00:00+00:00
1735860600000,207.92,208.49,207.74,208.37,29782.608,2025-01-02 23:30:00+00:00
1735862400000,208.37,208.55,207.37,207.83,25646.875,2025-01-03 00:00:00+00:00
1735864200000,207.83,207.99,207.02,207.2,8574.875,2025-01-03 00:30:00+00:00
1735866000000,207.2,207.38,205.74,206.59,9821.982,2025-01-03 01:00:00+00:00
1735867800000,206.59,206.96,205.66,206.86,6346.001,2025-01-03 01:30:00+00:00
1735869600000,206.86,208.1,206.35,208.06,11690.995,2025-01-03 02:00:00+00:00
1735871400000,208.06,208.11,206.79,206.85,11855.827,2025-01-03 02:30:00+00:00
1735873200000,206.85,207.57,206.17,206.34,9055.203,2025-01-03 03:00:00+00:00
1735875000000,206.34,208.35,206.18,208.05,13872.54,2025-01-03 03:30:00+00:00
1735876800000,208.05,208.06,207.26,207.44,11658.802,2025-01-03 04:00:00+00:00
1735878600000,207.44,208.12,207.07,207.72,9366.889,2025-01-03 04:30:00+00:00
1735880400000,207.72,208.85,207.12,208.49,16918.429,2025-01-03 05:00:00+00:00
1735882200000,208.49,209.58,208.26,208.88,16040.147,2025-01-03 05:30:00+00:00
1735884000000,208.88,209.95,208.44,209.49,30159.864,2025-01-03 06:00:00+00:00
1735885800000,209.49,209.92,207.65,207.78,31153.605,2025-01-03 06:30:00+00:00
1735887600000,207.78,208.09,207.2,207.38,12316.512,2025-01-03 07:00:00+00:00
1735889400000,207.38,208.73,207.09,207.98,20491.285,2025-01-03 07:30:00+00:00
1735891200000,207.98,209.8,207.63,209.52,23306.351,2025-01-03 08:00:00+00:00
1735893000000,209.52,209.92,208.71,209.34,21661.918,2025-01-03 08:30:00+00:00
1735894800000,209.34,212.86,209.0,211.69,63727.812,2025-01-03 09:00:00+00:00
1735896600000,211.69,211.86,210.8,211.25,39166.993,2025-01-03 09:30:00+00:00
1735898400000,211.25,211.35,210.38,211.05,20332.492,2025-01-03 10:00:00+00:00
1735900200000,211.05,211.81,211.0,211.16,16045.142,2025-01-03 10:30:00+00:00
1735902000000,211.16,212.45,211.0,212.32,22263.869,2025-01-03 11:00:00+00:00
1735903800000,212.32,215.07,212.23,214.45,62429.447,2025-01-03 11:30:00+00:00
1735905600000,214.45,214.89,213.65,214.19,36346.293,2025-01-03 12:00:00+00:00
1735907400000,214.19,214.31,213.18,213.34,21243.627,2025-01-03 12:30:00+00:00
1735909200000,213.34,214.29,212.15,212.34,38833.351,2025-01-03 13:00:00+00:00
1735911000000,212.34,213.55,212.05,212.85,25621.422,2025-01-03 13:30:00+00:00
1735912800000,212.85,215.72,212.85,215.32,42219.612,2025-01-03 14:00:00+00:00
1735914600000,215.32,218.62,214.75,218.26,69500.47,2025-01-03 14:30:00+00:00
1735916400000,218.26,218.43,216.59,217.22,40001.069,2025-01-03 15:00:00+00:00
1735918200000,217.22,218.17,216.95,217.31,25005.807,2025-01-03 15:30:00+00:00
1735920000000,217.31,219.26,216.37,218.2,78506.032,2025-01-03 16:00:00+00:00
1735921800000,218.2,219.79,217.52,217.7,37927.395,2025-01-03 16:30:00+00:00
1735923600000,217.7,218.18,216.61,217.24,34107.042,2025-01-03 17:00:00+00:00
1735925400000,217.24,217.92,216.76,217.37,17946.405,2025-01-03 17:30:00+00:00
1735927200000,217.37,218.08,217.13,217.9,18117.963,2025-01-03 18:00:00+00:00
1735929000000,217.9,218.56,217.64,218.07,23987.628,2025-01-03 18:30:00+00:00
1735930800000,218.07,218.52,216.69,216.74,30739.438,2025-01-03 19:00:00+00:00
1735932600000,216.74,217.41,216.28,217.09,13885.042,2025-01-03 19:30:00+00:00
1735934400000,217.09,217.09,215.75,216.62,22557.418,2025-01-03 20:00:00+00:00
1735936200000,216.62,216.62,215.88,216.05,10493.089,2025-01-03 20:30:00+00:00
1735938000000,216.05,217.01,215.9,216.8,10788.989,2025-01-03 21:00:00+00:00
1735939800000,216.8,216.8,216.13,216.37,9588.756,2025-01-03 21:30:00+00:00
1735941600000,216.37,217.09,216.09,217.08,12664.433,2025-01-03 22:00:00+00:00
1735943400000,217.08,217.31,216.67,217.08,8296.03,2025-01-03 22:30:00+00:00
1735945200000,217.08,217.98,216.89,217.63,12429.849,2025-01-03 23:00:00+00:00
1735947000000,217.63,218.03,217.31,218.01,6903.227,2025-01-03 23:30:00+00:00
1735948800000,218.01,218.05,216.98,217.81,19466.335,2025-01-04 00:00:00+00:00
1735950600000,217.81,217.84,216.64,217.02,11129.275,2025-01-04 00:30:00+00:00
1735952400000,217.02,217.94,216.02,217.84,15990.683,2025-01-04 01:00:00+00:00
1735954200000,217.84,217.88,217.23,217.37,10829.776,2025-01-04 01:30:00+00:00
1735956000000,217.37,217.39,216.25,216.49,13394.559,2025-01-04 02:00:00+00:00
1735957800000,216.49,218.11,216.21,217.46,19811.98,2025-01-04 02:30:00+00:00
1735959600000,217.46,217.71,215.72,216.5,47342.583,2025-01-04 03:00:00+00:00
1735961400000,216.5,217.04,216.36,216.93,11961.891,2025-01-04 03:30:00+00:00
1735963200000,216.93,216.95,215.71,216.01,15413.836,2025-01-04 04:00:00+00:00
1735965000000,216.01,216.88,215.63,216.88,12344.063,2025-01-04 04:30:00+00:00
1735966800000,216.88,217.29,216.41,217.19,10282.745,2025-01-04 05:00:00+00:00
1735968600000,217.19,217.38,216.81,217.25,8095.438,2025-01-04 05:30:00+00:00
1735970400000,217.25,217.92,216.92,217.82,15222.186,2025-01-04 06:00:00+00:00
1735972200000,217.82,217.96,217.35,217.63,10299.695,2025-01-04 06:30:00+00:00
1735974000000,217.63,217.84,217.14,217.32,9337.125,2025-01-04 07:00:00+00:00
1735975800000,217.32,217.35,216.34,216.74,11505.643,2025-01-04 07:30:00+00:00
1735977600000,216.74,216.74,215.53,215.99,15607.131,2025-01-04 08:00:00+00:00
1735979400000,215.99,216.25,215.32,215.7,22933.511,2025-01-04 08:30:00+00:00
1735981200000,215.7,216.48,215.65,216.16,16071.461,2025-01-04 09:00:00+00:00
1735983000000,216.16,216.43,215.35,215.79,45439.889,2025-01-04 09:30:00+00:00
1735984800000,215.79,215.9,214.36,215.03,18726.217,2025-01-04 10:00:00+00:00
1735986600000,215.03,215.86,214.92,215.67,7015.108,2025-01-04 10:30:00+00:00
1735988400000,215.67,216.0,215.33,215.92,12770.416,2025-01-04 11:00:00+00:00
1735990200000,215.92,216.67,215.72,216.43,22537.716,2025-01-04 11:30:00+00:00
1735992000000,216.43,216.91,216.1,216.66,16456.79,2025-01-04 12:00:00+00:00
1735993800000,216.66,217.22,216.07,217.02,35312.157,2025-01-04 12:30:00+00:00
1735995600000,217.02,217.62,216.79,217.07,17655.11,2025-01-04 13:00:00+00:00
1735997400000,217.07,217.27,216.6,217.04,13176.339,2025-01-04 13:30:00+00:00
1735999200000,217.04,217.17,216.24,216.36,10897.604,2025-01-04 14:00:00+00:00
1736001000000,216.36,216.42,215.74,215.93,19011.644,2025-01-04 14:30:00+00:00
1736002800000,215.93,216.58,214.65,215.19,17241.607,2025-01-04 15:00:00+00:00
1736004600000,215.19,215.23,213.52,214.34,35120.922,2025-01-04 15:30:00+00:00
1736006400000,214.34,215.03,213.85,214.32,36106.566,2025-01-04 16:00:00+00:00
1736008200000,214.32,214.39,213.61,214.36,16906.528,2025-01-04 16:30:00+00:00
1736010000000,214.36,215.27,214.13,215.06,9015.101,2025-01-04 17:00:00+00:00
1736011800000,215.06,215.75,214.98,215.73,8561.152,2025-01-04 17:30:00+00:00
1736013600000,215.73,215.73,215.21,215.55,8500.419,2025-01-04 18:00:00+00:00
1736015400000,215.55,215.98,215.19,215.52,6275.966,2025-01-04 18:30:00+00:00
1736017200000,215.52,215.81,215.12,215.46,6573.829,2025-01-04 19:00:00+00:00
1736019000000,215.46,215.83,215.18,215.58,4083.674,2025-01-04 19:30:00+00:00
1736020800000,215.58,215.97,215.41,215.66,6306.378,2025-01-04 20:00:00+00:00
1736022600000,215.66,216.78,215.45,216.43,12881.217,2025-01-04 20:30:00+00:00
1736024400000,216.43,216.63,215.89,216.23,9762.003,2025-01-04 21:00:00+00:00
1736026200000,216.23,216.43,215.77,216.06,7912.639,2025-01-04 21:30:00+00:00
1736028000000,216.06,216.33,215.7,216.28,10271.893,2025-01-04 22:00:00+00:00
1736029800000,216.28,217.23,216.1,217.15,12494.162,2025-01-04 22:30:00+00:00
1736031600000,217.15,217.28,216.67,216.74,8984.505,2025-01-04 23:00:00+00:00
1736033400000,216.74,216.91,216.47,216.64,6763.99,2025-01-04 23:30:00+00:00
1736035200000,216.64,217.29,216.29,217.04,12718.962,2025-01-05 00:00:00+00:00
1736037000000,217.04,217.88,216.76,217.05,11237.567,2025-01-05 00:30:00+00:00
1736038800000,217.05,217.18,216.3,216.6,7133.601,2025-01-05 01:00:00+00:00
1736040600000,216.6,216.71,215.24,215.71,15345.77,2025-01-05 01:30:00+00:00
1736042400000,215.71,216.21,215.45,215.94,7962.782,2025-01-05 02:00:00+00:00
1736044200000,215.94,217.42,215.55,217.07,26219.865,2025-01-05 02:30:00+00:00
1736046000000,217.07,217.53,216.67,217.53,6789.438,2025-01-05 03:00:00+00:00
1736047800000,217.53,218.92,217.43,217.94,29765.325,2025-01-05 03:30:00+00:00
1736049600000,217.94,219.0,217.87,218.67,21816.736,2025-01-05 04:00:00+00:00
1736051400000,218.67,218.78,217.96,217.97,10909.732,2025-01-05 04:30:00+00:00
1736053200000,217.97,217.98,216.97,217.07,12976.55,2025-01-05 05:00:00+00:00
1736055000000,217.07,217.4,216.18,216.44,11904.831,2025-01-05 05:30:00+00:00
1736056800000,216.44,216.86,215.96,216.67,8790.817,2025-01-05 06:00:00+00:00
1736058600000,216.67,217.04,216.59,216.6,5873.501,2025-01-05 06:30:00+00:00
1736060400000,216.6,216.83,216.1,216.6,8650.226,2025-01-05 07:00:00+00:00
1736062200000,216.6,216.78,216.36,216.5,11530.665,2025-01-05 07:30:00+00:00
1736064000000,216.5,216.61,214.77,215.28,26569.549,2025-01-05 08:00:00+00:00
1736065800000,215.28,215.61,215.04,215.17,6864.342,2025-01-05 08:30:00+00:00
1736067600000,215.17,215.26,214.37,214.39,10287.145,2025-01-05 09:00:00+00:00
1736069400000,214.39,214.6,212.86,213.19,24990.134,2025-01-05 09:30:00+00:00
1736071200000,213.19,213.67,212.95,213.49,12031.9,2025-01-05 10:00:00+00:00
1736073000000,213.49,214.15,213.46,214.1,8821.136,2025-01-05 10:30:00+00:00
1736074800000,214.1,214.69,213.79,214.15,5774.915,2025-01-05 11:00:00+00:00
1736076600000,214.15,214.4,213.7,213.95,6550.171,2025-01-05 11:30:00+00:00
1736078400000,213.95,214.15,213.34,213.7,13275.284,2025-01-05 12:00:00+00:00
1736080200000,213.7,214.23,213.38,213.63,5811.562,2025-01-05 12:30:00+00:00
1736082000000,213.63,214.58,213.42,214.5,7859.468,2025-01-05 13:00:00+00:00
1736083800000,214.5,214.62,212.38,212.62,15884.598,2025-01-05 13:30:00+00:00
1736085600000,212.62,213.21,211.62,212.17,25180.638,2025-01-05 14:00:00+00:00
1736087400000,212.17,213.53,211.67,213.29,18812.356,2025-01-05 14:30:00+00:00
1736089200000,213.29,213.98,212.39,213.09,20843.876,2025-01-05 15:00:00+00:00
1736091000000,213.09,213.9,213.07,213.59,13395.718,2025-01-05 15:30:00+00:00
1736092800000,213.59,214.41,212.8,212.95,22740.584,2025-01-05 16:00:00+00:00
1736094600000,212.95,213.01,212.2,212.48,13515.251,2025-01-05 16:30:00+00:00
1736096400000,212.48,213.06,212.24,213.04,6203.793,2025-01-05 17:00:00+00:00
1736098200000,213.04,213.32,212.0,212.66,6985.119,2025-01-05 17:30:00+00:00
1736100000000,212.66,212.76,211.47,212.11,12791.694,2025-01-05 18:00:00+00:00
1736101800000,212.11,212.76,212.02,212.5,9944.02,2025-01-05 18:30:00+00:00
1736103600000,212.5,213.23,212.19,213.03,7752.136,2025-01-05 19:00:00+00:00
1736105400000,213.03,213.16,212.53,212.76,3810.51,2025-01-05 19:30:00+00:00
1736107200000,212.76,214.0,212.71,213.52,9252.736,2025-01-05 20:00:00+00:00
1736109000000,213.52,213.64,212.54,213.04,6699.141,2025-01-05 20:30:00+00:00
1736110800000,213.04,213.64,212.87,213.29,6026.641,2025-01-05 21:00:00+00:00
1736112600000,213.29,214.01,213.25,213.88,4338.972,2025-01-05 21:30:00+00:00
1736114400000,213.88,214.35,213.43,214.18,8121.745,2025-01-05 22:00:00+00:00
1736116200000,214.18,214.56,213.85,214.23,6481.888,2025-01-05 22:30:00+00:00
1736118000000,214.23,214.57,213.4,213.69,10327.097,2025-01-05 23:00:00+00:00
1736119800000,213.69,214.02,213.26,213.43,3918.264,2025-01-05 23:30:00+00:00
1736121600000,213.43,214.25,212.82,213.39,10388.926,2025-01-06 00:00:00+00:00
1736123400000,213.39,213.44,212.01,212.17,12892.045,2025-01-06 00:30:00+00:00
1736125200000,212.17,212.42,211.55,212.05,10915.414,2025-01-06 01:00:00+00:00
1736127000000,212.05,215.2,212.04,214.67,13654.233,2025-01-06 01:30:00+00:00
1736128800000,214.67,216.14,214.47,215.22,28020.323,2025-01-06 02:00:00+00:00
1736130600000,215.22,217.05,214.88,215.61,25821.032,2025-01-06 02:30:00+00:00
1736132400000,215.61,216.39,215.3,216.15,6792.929,2025-01-06 03:00:00+00:00
1736134200000,216.15,216.72,215.5,215.63,6643.601,2025-01-06 03:30:00+00:00
1736136000000,215.63,216.84,215.62,216.05,16815.503,2025-01-06 04:00:00+00:00
1736137800000,216.05,216.05,215.37,215.8,14137.365,2025-01-06 04:30:00+00:00
1736139600000,215.8,216.31,215.16,216.3,12964.103,2025-01-06 05:00:00+00:00
1736141400000,216.3,216.93,215.36,215.57,22137.841,2025-01-06 05:30:00+00:00
1736143200000,215.57,216.04,214.0,214.62,21423.152,2025-01-06 06:00:00+00:00
1736145000000,214.62,215.43,214.54,214.91,6021.659,2025-01-06 06:30:00+00:00
1736146800000,214.91,215.38,213.92,214.69,13952.563,2025-01-06 07:00:00+00:00
1736148600000,214.69,215.49,214.44,215.22,9366.287,2025-01-06 07:30:00+00:00
1736150400000,215.22,216.25,214.99,215.0,14634.236,2025-01-06 08:00:00+00:00
1736152200000,215.0,215.01,213.44,214.07,14109.059,2025-01-06 08:30:00+00:00
1736154000000,214.07,214.44,213.5,213.58,6800.069,2025-01-06 09:00:00+00:00
1736155800000,213.58,214.42,213.25,214.41,11061.988,2025-01-06 09:30:00+00:00
1736157600000,214.41,214.8,213.84,214.8,9585.345,2025-01-06 10:00:00+00:00
1736159400000,214.8,215.25,214.59,215.02,9268.259,2025-01-06 10:30:00+00:00
1736161200000,215.02,215.92,214.79,215.69,9021.285,2025-01-06 11:00:00+00:00
1736163000000,215.69,216.29,215.54,216.29,11038.057,2025-01-06 11:30:00+00:00
1736164800000,216.29,217.41,215.77,216.98,14889.529,2025-01-06 12:00:00+00:00
1736166600000,216.98,217.85,216.73,216.84,34949.008,2025-01-06 12:30:00+00:00
1736168400000,216.84,217.7,215.8,217.61,30406.208,2025-01-06 13:00:00+00:00
1736170200000,217.61,218.85,217.46,218.73,40916.981,2025-01-06 13:30:00+00:00
1736172000000,218.73,218.94,216.74,217.58,24609.157,2025-01-06 14:00:00+00:00
1736173800000,217.58,222.17,217.16,221.05,69592.63,2025-01-06 14:30:00+00:00
1736175600000,221.05,222.1,219.86,221.58,77623.276,2025-01-06 15:00:00+00:00
1736177400000,221.58,221.87,219.99,221.66,43290.362,2025-01-06 15:30:00+00:00
1736179200000,221.66,223.22,221.09,222.14,57559.498,2025-01-06 16:00:00+00:00
1736181000000,222.14,222.24,220.14,220.89,28303.499,2025-01-06 16:30:00+00:00
1736182800000,220.89,220.89,218.89,218.95,25080.693,2025-01-06 17:00:00+00:00
1736184600000,218.95,219.57,217.39,218.76,27841.199,2025-01-06 17:30:00+00:00
1736186400000,218.76,219.3,217.89,219.25,19317.726,2025-01-06 18:00:00+00:00
1736188200000,219.25,219.59,218.37,218.87,16401.656,2025-01-06 18:30:00+00:00
1736190000000,218.87,219.95,218.6,219.88,12426.605,2025-01-06 19:00:00+00:00
1736191800000,219.88,220.52,219.57,220.05,14487.958,2025-01-06 19:30:00+00:00
1736193600000,220.05,220.44,219.92,220.09,8429.756,2025-01-06 20:00:00+00:00
1736195400000,220.09,220.09,218.2,218.57,18247.022,2025-01-06 20:30:00+00:00
1736197200000,218.57,218.78,217.56,217.89,10265.231,2025-01-06 21:00:00+00:00
1736199000000,217.89,218.49,217.64,217.9,17610.775,2025-01-06 21:30:00+00:00
1736200800000,217.9,218.56,217.67,217.96,21971.074,2025-01-06 22:00:00+00:00
1736202600000,217.96,218.82,217.89,218.55,7406.257,2025-01-06 22:30:00+00:00
1736204400000,218.55,218.68,218.01,218.08,7994.2,2025-01-06 23:00:00+00:00
1736206200000,218.08,218.53,217.85,218.24,5782.044,2025-01-06 23:30:00+00:00
1736208000000,218.24,219.09,217.65,218.95,11188.261,2025-01-07 00:00:00+00:00
1736209800000,218.95,219.15,217.73,217.78,9384.752,2025-01-07 00:30:00+00:00
1736211600000,217.78,217.96,216.81,217.8,14712.551,2025-01-07 01:00:00+00:00
1736213400000,217.8,218.71,217.8,218.15,6830.44,2025-01-07 01:30:00+00:00
1736215200000,218.15,218.29,217.08,217.11,9390.108,2025-01-07 02:00:00+00:00
1736217000000,217.11,217.39,216.59,216.59,14824.445,2025-01-07 02:30:00+00:00
1736218800000,216.59,217.28,216.25,217.07,25784.879,2025-01-07 03:00:00+00:00
1736220600000,217.07,217.69,216.92,217.38,9967.064,2025-01-07 03:30:00+00:00
1736222400000,217.38,217.52,216.47,216.76,13912.917,2025-01-07 04:00:00+00:00
1736224200000,216.76,216.97,216.19,216.19,15411.029,2025-01-07 04:30:00+00:00
1736226000000,216.19,216.44,215.72,215.98,18712.894,2025-01-07 05:00:00+00:00
1736227800000,215.98,216.54,215.91,216.5,6699.403,2025-01-07 05:30:00+00:00
1736229600000,216.5,216.58,215.98,216.4,7599.053,2025-01-07 06:00:00+00:00
1736231400000,216.4,216.81,216.21,216.36,9115.799,2025-01-07 06:30:00+00:00
1736233200000,216.36,216.74,216.0,216.06,7593.109,2025-01-07 07:00:00+00:00
1736235000000,216.06,216.17,215.51,216.08,12091.759,2025-01-07 07:30:00+00:00
1736236800000,216.08,216.17,215.38,215.84,22537.323,2025-01-07 08:00:00+00:00
1736238600000,215.84,216.86,215.78,216.66,24051.635,2025-01-07 08:30:00+00:00
1736240400000,216.66,216.76,215.85,215.94,18044.4,2025-01-07 09:00:00+00:00
1736242200000,215.94,216.04,214.81,215.11,29248.043,2025-01-07 09:30:00+00:00
1736244000000,215.11,215.11,214.38,215.1,11558.488,2025-01-07 10:00:00+00:00
1736245800000,215.1,215.24,214.76,214.9,14163.372,2025-01-07 10:30:00+00:00
1736247600000,214.9,215.48,214.77,215.47,8227.057,2025-01-07 11:00:00+00:00
1736249400000,215.47,215.49,212.9,214.07,33706.225,2025-01-07 11:30:00+00:00
1736251200000,214.07,214.25,212.72,212.8,42379.285,2025-01-07 12:00:00+00:00
1736253000000,212.8,213.66,212.78,213.5,20326.399,2025-01-07 12:30:00+00:00
1736254800000,213.5,214.34,213.38,214.21,13930.101,2025-01-07 13:00:00+00:00
1736256600000,214.21,214.29,213.63,213.85,10345.519,2025-01-07 13:30:00+00:00
1736258400000,213.85,214.39,213.09,213.59,19738.419,2025-01-07 14:00:00+00:00
