ts,open,high,low,close,volume,time
1735689600000,93571.01,94482.29,93484.52,93613.73,917.685023,2025-01-01 00:00:00+00:00
1735696800000,93613.73,94103.34,93589.27,93838.2,440.636394,2025-01-01 02:00:00+00:00
1735704000000,93838.2,93940.36,93527.54,93796.38,386.233252,2025-01-01 04:00:00+00:00
1735711200000,93796.38,93810.23,93566.71,93693.32,271.716122,2025-01-01 06:00:00+00:00
1735718400000,93693.32,93764.52,92912.18,93417.14,866.274342,2025-01-01 08:00:00+00:00
1735725600000,93417.14,93721.4,93192.44,93443.35,575.997127,2025-01-01 10:00:00+00:00
1735732800000,93443.35,94057.05,93400.0,94027.23,909.177724,2025-01-01 12:00:00+00:00
1735740000000,94027.23,94512.59,93675.26,94437.91,1563.634031,2025-01-01 14:00:00+00:00
1735747200000,94437.91,94502.79,93753.78,94133.86,979.181611,2025-01-01 16:00:00+00:00
1735754400000,94133.86,94823.29,93936.99,94626.58,1120.743887,2025-01-01 18:00:00+00:00
1735761600000,94626.58,95171.35,94578.62,94980.02,1117.43831,2025-01-01 20:00:00+00:00
1735768800000,94980.02,95008.2,94544.53,94602.88,905.811809,2025-01-01 22:00:00+00:00
1735776000000,94602.88,95530.93,94390.09,94873.42,2565.661639,2025-01-02 00:00:00+00:00
1735783200000,94873.42,95309.29,94808.74,95016.6,1393.233071,2025-01-02 02:00:00+00:00
1735790400000,95016.6,96021.19,94992.06,95597.47,1595.959929,2025-01-02 04:00:00+00:00
1735797600000,95597.47,95890.75,95376.32,95832.07,1068.948345,2025-01-02 06:00:00+00:00
1735804800000,95832.07,96800.0,95637.53,96745.28,1727.232434,2025-01-02 08:00:00+00:00
1735812000000,96745.28,96886.52,96477.37,96747.73,1547.387646,2025-01-02 10:00:00+00:00
1735819200000,96747.73,96980.49,96446.71,96470.97,1868.370083,2025-01-02 12:00:00+00:00
1735826400000,96470.97,97428.57,95947.36,96468.58,3929.912521,2025-01-02 14:00:00+00:00
1735833600000,96468.58,97658.55,96047.16,96763.15,3025.199882,2025-01-02 16:00:00+00:00
1735840800000,96763.15,97788.7,96402.59,97329.01,2204.681026,2025-01-02 18:00:00+00:00
1735848000000,97329.01,97850.0,97040.0,97207.48,1573.484729,2025-01-02 20:00:00+00:00
1735855200000,97207.48,97207.48,96686.02,96997.37,772.323572,2025-01-02 22:00:00+00:00
1735862400000,96997.37,97087.69,96652.85,96992.35,812.148598,2025-01-03 00:00:00+00:00
1735869600000,96992.35,97356.31,96832.11,97064.12,759.281546,2025-01-03 02:00:00+00:00
1735876800000,97064.12,97080.5,96580.15,96773.29,686.154904,2025-01-03 04:00:00+00:00
1735884000000,96773.29,96925.91,96291.06,96311.86,950.358344,2025-01-03 06:00:00+00:00
1735891200000,96311.86,96714.56,96100.0,96550.3,1088.26701,2025-01-03 08:00:00+00:00
1735898400000,96550.3,96836.78,96407.4,96755.91,950.087189,2025-01-03 10:00:00+00:00
1735905600000,96755.91,96936.85,96466.58,96514.04,1560.592206,2025-01-03 12:00:00+00:00
1735912800000,96514.04,97670.0,96514.04,97525.02,3141.889083,2025-01-03 14:00:00+00:00
1735920000000,97525.02,98441.0,97401.0,98031.33,2516.087706,2025-01-03 16:00:00+00:00
1735927200000,98031.33,98988.01,97997.01,98588.91,2209.417673,2025-01-03 18:00:00+00:00
1735934400000,98588.91,98747.67,98181.83,98263.18,1654.596452,2025-01-03 20:00:00+00:00
1735941600000,98263.18,98519.88,98073.01,98182.95,691.253114,2025-01-03 22:00:00+00:00
1735948800000,98182.95,98290.99,97794.8,98033.4,794.75397,2025-01-04 00:00:00+00:00
1735956000000,98033.4,98315.75,97848.12,98191.28,582.848282,2025-01-04 02:00:00+00:00
1735963200000,98191.28,98200.4,97863.75,98120.52,630.39193,2025-01-04 04:00:00+00:00
1735970400000,98120.52,98339.04,98042.3,98275.56,506.180656,2025-01-04 06:00:00+00:00
1735977600000,98275.56,98305.6,97563.3,97696.14,766.349627,2025-01-04 08:00:00+00:00
