ts,open,high,low,close,volume,time
1735713900000,3344.97,3346.92,3342.71,3346.7,411.00871,2025-01-01 06:45:00+00:00
1735714800000,3346.7,3346.71,3340.22,3341.35,1069.40646,2025-01-01 07:00:00+00:00
1735715700000,3341.35,3345.33,3339.42,3341.94,368.94163,2025-01-01 07:15:00+00:00
1735716600000,3341.94,3345.95,3341.16,3344.41,337.46192,2025-01-01 07:30:00+00:00
1735717500000,3344.41,3349.69,3343.2,3347.02,486.24806,2025-01-01 07:45:00+00:00
1735718400000,3347.02,3349.27,3344.72,3347.58,510.42821,2025-01-01 08:00:00+00:00
1735719300000,3347.58,3348.9,3331.82,3337.61,1759.25237,2025-01-01 08:15:00+00:00
1735720200000,3337.61,3342.85,3336.63,3339.66,720.93953,2025-01-01 08:30:00+00:00
1735721100000,3339.66,3339.91,3333.25,3336.71,960.14754,2025-01-01 08:45:00+00:00
1735722000000,3336.71,3340.83,3330.43,3334.27,954.08594,2025-01-01 09:00:00+00:00
1735722900000,3334.27,3334.33,3312.72,3322.53,3862.68655,2025-01-01 09:15:00+00:00
1735723800000,3322.53,3329.68,3319.59,3327.52,987.12191,2025-01-01 09:30:00+00:00
1735724700000,3327.52,3335.37,3324.23,3334.73,607.85665,2025-01-01 09:45:00+00:00
1735725600000,3334.73,3339.21,3329.41,3330.21,790.95229,2025-01-01 10:00:00+00:00
1735726500000,3330.21,3336.72,3329.41,3333.06,560.35795,2025-01-01 10:15:00+00:00
1735727400000,3333.06,3338.46,3328.73,3330.76,592.41981,2025-01-01 10:30:00+00:00
1735728300000,3330.76,3332.26,3325.78,3327.18,483.50028,2025-01-01 10:45:00+00:00
1735729200000,3327.18,3330.89,3323.32,3329.58,627.23013,2025-01-01 11:00:00+00:00
1735730100000,3329.58,3335.65,3329.54,3335.65,638.78342,2025-01-01 11:15:00+00:00
1735731000000,3335.65,3343.09,3334.21,3343.04,966.45643,2025-01-01 11:30:00+00:00
1735731900000,3343.04,3348.67,3339.75,3340.81,832.0197,2025-01-01 11:45:00+00:00
1735732800000,3340.81,3344.3,3338.25,3341.88,935.47589,2025-01-01 12:00:00+00:00
1735733700000,3341.88,3352.05,3341.49,3350.88,1707.33609,2025-01-01 12:15:00+00:00
1735734600000,3350.88,3352.76,3345.0,3348.18,1105.52826,2025-01-01 12:30:00+00:00
1735735500000,3348.18,3349.18,3344.52,3347.33,531.87874,2025-01-01 12:45:00+00:00
1735736400000,3347.33,3354.09,3337.22,3338.64,1924.38714,2025-01-01 13:00:00+00:00
1735737300000,3338.64,3342.74,3332.26,3336.24,1383.11483,2025-01-01 13:15:00+00:00
1735738200000,3336.24,3344.14,3334.56,3337.51,861.3204,2025-01-01 13:30:00+00:00
1735739100000,3337.51,3344.15,3336.88,3344.15,1049.89873,2025-01-01 13:45:00+00:00
1735740000000,3344.15,3360.0,3343.65,3348.51,1819.70088,2025-01-01 14:00:00+00:00
1735740900000,3348.51,3349.25,3337.0,3337.46,1138.25398,2025-01-01 14:15:00+00:00
1735741800000,3337.46,3342.41,3328.31,3339.1,1443.49183,2025-01-01 14:30:00+00:00
1735742700000,3339.1,3349.88,3335.54,3346.04,1201.06296,2025-01-01 14:45:00+00:00
1735743600000,3346.04,3350.84,3332.71,3336.99,1990.83563,2025-01-01 15:00:00+00:00
1735744500000,3336.99,3344.25,3333.25,3338.71,894.38724,2025-01-01 15:15:00+00:00
1735745400000,3338.71,3347.78,3337.22,3347.27,997.88863,2025-01-01 15:30:00+00:00
1735746300000,3347.27,3355.1,3347.15,3352.99,1603.93515,2025-01-01 15:45:00+00:00
1735747200000,3352.99,3357.29,3346.23,3347.64,1596.09265,2025-01-01 16:00:00+00:00
1735748100000,3347.64,3349.85,3343.26,3345.21,1067.70492,2025-01-01 16:15:00+00:00
1735749000000,3345.21,3346.34,3336.23,3336.42,974.32411,2025-01-01 16:30:00+00:00
1735749900000,3336.42,3339.47,3332.33,3338.41,1294.48459,2025-01-01 16:45:00+00:00
1735750800000,3338.41,3340.4,3329.15,3330.95,1199.88217,2025-01-01 17:00:00+00:00
1735751700000,3330.95,3335.06,3322.85,3334.02,1546.30362,2025-01-01 17:15:00+00:00
1735752600000,3334.02,3339.28,3331.99,3337.76,1055.3123,2025-01-01 17:30:00+00:00
1735753500000,3337.76,3344.99,3333.43,3343.88,1354.9415,2025-01-01 17:45:00+00:00
1735754400000,3343.88,3345.31,3333.16,3334.42,1065.50386,2025-01-01 18:00:00+00:00
1735755300000,3334.42,3341.46,3333.66,3338.74,1008.06098,2025-01-01 18:15:00+00:00
1735756200000,3338.74,3350.16,3338.43,3348.65,1668.84198,2025-01-01 18:30:00+00:00
1735757100000,3348.65,3352.34,3343.54,3348.63,1575.04086,2025-01-01 18:45:00+00:00
1735758000000,3348.63,3355.0,3345.51,3348.53,2152.28814,2025-01-01 19:00:00+00:00
1735758900000,3348.53,3350.03,3342.95,3345.03,1123.34297,2025-01-01 19:15:00+00:00
1735759800000,3345.03,3352.48,3337.6,3350.21,1586.11414,2025-01-01 19:30:00+00:00
1735760700000,3350.21,3364.66,3349.65,3357.0,3714.87782,2025-01-01 19:45:00+00:00
1735761600000,3357.0,3362.05,3356.11,3358.07,1114.81205,2025-01-01 20:00:00+00:00
1735762500000,3358.07,3362.39,3351.91,3354.54,1002.80581,2025-01-01 20:15:00+00:00
1735763400000,3354.54,3357.6,3351.84,3355.3,1301.78972,2025-01-01 20:30:00+00:00
1735764300000,3355.3,3362.6,3355.18,3360.26,1402.97477,2025-01-01 20:45:00+00:00
1735765200000,3360.26,3364.74,3353.23,3356.36,1702.95535,2025-01-01 21:00:00+00:00
1735766100000,3356.36,3371.57,3355.71,3367.74,1422.14725,2025-01-01 21:15:00+00:00
1735767000000,3367.74,3368.7,3359.71,3362.51,1187.12135,2025-01-01 21:30:00+00:00
1735767900000,3362.51,3369.42,3361.58,3368.58,1016.24476,2025-01-01 21:45:00+00:00
1735768800000,3368.58,3370.0,3358.82,3363.56,1260.44875,2025-01-01 22:00:00+00:00
1735769700000,3363.56,3375.39,3362.53,3368.89,1463.15734,2025-01-01 22:15:00+00:00
1735770600000,3368.89,3370.16,3363.04,3369.2,638.60761,2025-01-01 22:30:00+00:00
1735771500000,3369.2,3369.25,3360.31,3361.72,1236.40528,2025-01-01 22:45:00+00:00
1735772400000,3361.72,3367.41,3356.51,3361.77,1460.42561,2025-01-01 23:00:00+00:00
1735773300000,3361.77,3361.77,3354.19,3356.45,1563.531,2025-01-01 23:15:00+00:00
1735774200000,3356.45,3360.4,3352.71,3359.19,954.93382,2025-01-01 23:30:00+00:00
1735775100000,3359.19,3362.34,3356.22,3360.54,861.94853,2025-01-01 23:45:00+00:00
1735776000000,3360.54,3362.01,3354.64,3361.56,1180.78205,2025-01-02 00:00:00+00:00
1735776900000,3361.56,3395.67,3355.84,3385.4,4287.05948,2025-01-02 00:15:00+00:00
1735777800000,3385.4,3395.99,3375.83,3391.73,3251.90395,2025-01-02 00:30:00+00:00
1735778700000,3391.73,3401.1,3385.27,3390.54,2205.38875,2025-01-02 00:45:00+00:00
1735779600000,3390.54,3406.03,3390.53,3399.68,2848.35465,2025-01-02 01:00:00+00:00
1735780500000,3399.68,3403.69,3391.65,3393.0,1704.18127,2025-01-02 01:15:00+00:00
1735781400000,3393.0,3393.15,3378.07,3388.99,2104.59678,2025-01-02 01:30:00+00:00
1735782300000,3388.99,3390.02,3381.37,3384.07,1387.55237,2025-01-02 01:45:00+00:00
1735783200000,3384.07,3392.33,3381.76,3387.88,1103.40483,2025-01-02 02:00:00+00:00
1735784100000,3387.88,3394.19,3378.17,3389.63,1607.88915,2025-01-02 02:15:00+00:00
1735785000000,3389.63,3390.97,3382.16,3388.4,1508.18816,2025-01-02 02:30:00+00:00
1735785900000,3388.4,3399.13,3388.4,3398.89,1544.87526,2025-01-02 02:45:00+00:00
1735786800000,3398.89,3402.65,3387.9,3389.7,1360.67594,2025-01-02 03:00:00+00:00
1735787700000,3389.7,3397.62,3388.39,3394.79,1198.42042,2025-01-02 03:15:00+00:00
1735788600000,3394.79,3395.52,3387.62,3389.57,811.84845,2025-01-02 03:30:00+00:00
1735789500000,3389.57,3395.15,3388.8,3389.0,1119.49794,2025-01-02 03:45:00+00:00
1735790400000,3389.0,3395.17,3388.35,3392.08,1502.13604,2025-01-02 04:00:00+00:00
1735791300000,3392.08,3395.78,3388.45,3390.13,1405.57414,2025-01-02 04:15:00+00:00
1735792200000,3390.13,3423.85,3389.65,3417.57,4169.52361,2025-01-02 04:30:00+00:00
1735793100000,3417.57,3427.71,3414.73,3418.5,2596.4874,2025-01-02 04:45:00+00:00
1735794000000,3418.5,3420.0,3404.75,3407.31,1675.57083,2025-01-02 05:00:00+00:00
1735794900000,3407.31,3417.64,3404.81,3416.37,1351.00249,2025-01-02 05:15:00+00:00
1735795800000,3416.37,3418.65,3414.42,3418.31,1092.4453,2025-01-02 05:30:00+00:00
1735796700000,3418.31,3418.41,3406.09,3412.76,1706.43409,2025-01-02 05:45:00+00:00
1735797600000,3412.76,3416.32,3405.12,3408.0,1115.77639,2025-01-02 06:00:00+00:00
1735798500000,3408.0,3409.54,3402.12,3403.71,948.81987,2025-01-02 06:15:00+00:00
1735799400000,3403.71,3410.5,3402.49,3409.79,944.18575,2025-01-02 06:30:00+00:00
1735800300000,3409.79,3412.56,3406.42,3410.6,664.39773,2025-01-02 06:45:00+00:00
1735801200000,3410.6,3416.21,3408.57,3415.6,943.89633,2025-01-02 07:00:00+00:00
1735802100000,3415.6,3420.78,3413.55,3418.86,1413.37705,2025-01-02 07:15:00+00:00
1735803000000,3418.86,3421.75,3416.45,3417.34,1313.08008,2025-01-02 07:30:00+00:00
1735803900000,3417.34,3422.7,3414.28,3420.47,1404.13518,2025-01-02 07:45:00+00:00
1735804800000,3420.47,3433.86,3420.47,3433.03,2522.44589,2025-01-02 08:00:00+00:00
1735805700000,3433.03,3433.57,3417.09,3418.83,1954.41393,2025-01-02 08:15:00+00:00
1735806600000,3418.83,3425.08,3414.42,3424.8,1877.09762,2025-01-02 08:30:00+00:00
1735807500000,3424.8,3443.37,3422.33,3438.61,3827.02727,2025-01-02 08:45:00+00:00
1735808400000,3438.61,3443.07,3434.66,3442.44,2173.03811,2025-01-02 09:00:00+00:00
1735809300000,3442.44,3446.77,3439.58,3446.08,2579.09395,2025-01-02 09:15:00+00:00
1735810200000,3446.08,3448.34,3439.24,3442.74,1847.64877,2025-01-02 09:30:00+00:00
1735811100000,3442.74,3471.68,3439.84,3468.71,3530.65343,2025-01-02 09:45:00+00:00
1735812000000,3468.71,3474.9,3458.46,3459.87,2983.62457,2025-01-02 10:00:00+00:00
1735812900000,3459.87,3477.23,3459.53,3471.74,2538.09766,2025-01-02 10:15:00+00:00
1735813800000,3471.74,3476.32,3467.7,3468.5,2062.64002,2025-01-02 10:30:00+00:00
1735814700000,3468.5,3472.36,3464.01,3469.07,1661.11491,2025-01-02 10:45:00+00:00
1735815600000,3469.07,3472.97,3462.0,3464.42,2032.58852,2025-01-02 11:00:00+00:00
1735816500000,3464.42,3466.46,3457.38,3466.07,2013.83544,2025-01-02 11:15:00+00:00
1735817400000,3466.07,3473.04,3465.6,3472.25,1635.21482,2025-01-02 11:30:00+00:00
1735818300000,3472.25,3476.13,3468.25,3472.03,2352.12405,2025-01-02 11:45:00+00:00
1735819200000,3472.03,3482.2,3472.03,3478.26,2164.22077,2025-01-02 12:00:00+00:00
1735820100000,3478.26,3481.86,3470.02,3472.45,1761.25075,2025-01-02 12:15:00+00:00
1735821000000,3472.45,3475.76,3466.11,3473.85,1514.7138,2025-01-02 12:30:00+00:00
1735821900000,3473.85,3481.53,3473.85,3481.13,1847.46239,2025-01-02 12:45:00+00:00
1735822800000,3481.13,3485.0,3462.04,3463.41,3956.47394,2025-01-02 13:00:00+00:00
1735823700000,3463.41,3469.69,3460.56,3468.85,2021.72174,2025-01-02 13:15:00+00:00
1735824600000,3468.85,3475.15,3465.01,3470.66,1761.00482,2025-01-02 13:30:00+00:00
1735825500000,3470.66,3470.66,3461.56,3466.6,2376.70795,2025-01-02 13:45:00+00:00
1735826400000,3466.6,3468.08,3440.84,3459.37,4727.67775,2025-01-02 14:00:00+00:00
1735827300000,3459.37,3464.59,3449.01,3463.42,2429.39523,2025-01-02 14:15:00+00:00
1735828200000,3463.42,3511.76,3460.42,3480.18,11530.84544,2025-01-02 14:30:00+00:00
1735829100000,3480.18,3498.81,3479.0,3495.81,4009.57952,2025-01-02 14:45:00+00:00
1735830000000,3495.81,3497.07,3478.63,3486.07,3636.64175,2025-01-02 15:00:00+00:00
1735830900000,3486.07,3489.66,3458.78,3469.81,3869.8532,2025-01-02 15:15:00+00:00
1735831800000,3469.81,3472.96,3456.62,3462.86,2875.17135,2025-01-02 15:30:00+00:00
1735832700000,3462.86,3470.68,3457.01,3463.89,2046.29886,2025-01-02 15:45:00+00:00
1735833600000,3463.89,3471.37,3448.44,3469.24,2394.90748,2025-01-02 16:00:00+00:00
1735834500000,3469.24,3485.14,3468.13,3481.31,2973.76037,2025-01-02 16:15:00+00:00
1735835400000,3481.31,3489.92,3476.36,3483.86,2796.18217,2025-01-02 16:30:00+00:00
1735836300000,3483.86,3484.23,3467.98,3469.38,1888.69147,2025-01-02 16:45:00+00:00
1735837200000,3469.38,3479.32,3466.29,3477.88,1787.29311,2025-01-02 17:00:00+00:00
1735838100000,3477.88,3479.34,3462.47,3463.7,1653.82926,2025-01-02 17:15:00+00:00
1735839000000,3463.7,3463.99,3441.83,3448.53,3395.91224,2025-01-02 17:30:00+00:00
1735839900000,3448.53,3452.51,3429.48,3450.71,2882.90642,2025-01-02 17:45:00+00:00
1735840800000,3450.71,3460.32,3440.45,3453.22,2118.6277,2025-01-02 18:00:00+00:00
1735841700000,3453.22,3463.75,3449.65,3459.33,1797.14652,2025-01-02 18:15:00+00:00
1735842600000,3459.33,3459.39,3449.01,3455.57,2151.32045,2025-01-02 18:30:00+00:00
1735843500000,3455.57,3466.22,3455.31,3465.39,2851.42485,2025-01-02 18:45:00+00:00
1735844400000,3465.39,3470.88,3461.25,3466.39,2970.86812,2025-01-02 19:00:00+00:00
1735845300000,3466.39,3475.35,3465.32,3471.1,1554.07629,2025-01-02 19:15:00+00:00
1735846200000,3471.1,3471.1,3459.46,3466.06,1524.73972,2025-01-02 19:30:00+00:00
1735847100000,3466.06,3470.08,3460.29,3463.6,1277.12167,2025-01-02 19:45:00+00:00
1735848000000,3463.6,3470.58,3463.6,3469.02,1179.36603,2025-01-02 20:00:00+00:00
1735848900000,3469.02,3475.87,3464.01,3468.59,1347.07156,2025-01-02 20:15:00+00:00
1735849800000,3468.59,3470.89,3454.99,3456.92,1492.82463,2025-01-02 20:30:00+00:00
1735850700000,3456.92,3462.34,3452.11,3453.36,1246.46794,2025-01-02 20:45:00+00:00
1735851600000,3453.36,3456.43,3443.31,3447.32,1845.49955,2025-01-02 21:00:00+00:00
1735852500000,3447.32,3453.96,3446.1,3453.22,1599.59746,2025-01-02 21:15:00+00:00
1735853400000,3453.22,3455.97,3448.09,3451.31,1933.252,2025-01-02 21:30:00+00:00
1735854300000,3451.31,3455.4,3448.12,3454.39,1695.82252,2025-01-02 21:45:00+00:00
1735855200000,3454.39,3454.39,3445.4,3447.26,1233.58078,2025-01-02 22:00:00+00:00
1735856100000,3447.26,3447.26,3422.03,3434.91,4045.27627,2025-01-02 22:15:00+00:00
1735857000000,3434.91,3440.82,3432.1,3439.46,1801.75243,2025-01-02 22:30:00+00:00
1735857900000,3439.46,3444.45,3436.87,3440.6,770.64027,2025-01-02 22:45:00+00:00
1735858800000,3440.6,3446.07,3437.47,3442.28,2191.26367,2025-01-02 23:00:00+00:00
1735859700000,3442.28,3451.31,3441.32,3450.6,3135.06279,2025-01-02 23:15:00+00:00
1735860600000,3450.6,3456.52,3450.6,3452.35,1998.87114,2025-01-02 23:30:00+00:00
1735861500000,3452.35,3456.21,3447.91,3455.79,1107.66851,2025-01-02 23:45:00+00:00
1735862400000,3455.79,3457.45,3450.57,3450.71,1079.22137,2025-01-03 00:00:00+00:00
1735863300000,3450.71,3466.32,3446.38,3462.48,1610.05442,2025-01-03 00:15:00+00:00
1735864200000,3462.48,3466.33,3452.37,3453.97,1569.79801,2025-01-03 00:30:00+00:00
1735865100000,3453.97,3456.29,3447.24,3449.6,884.52313,2025-01-03 00:45:00+00:00
1735866000000,3449.6,3452.78,3442.86,3448.8,1176.45512,2025-01-03 01:00:00+00:00
1735866900000,3448.8,3458.72,3445.95,3458.71,1034.11834,2025-01-03 01:15:00+00:00
1735867800000,3458.71,3459.43,3449.32,3452.97,932.04553,2025-01-03 01:30:00+00:00
1735868700000,3452.97,3466.04,3452.05,3465.0,990.6123,2025-01-03 01:45:00+00:00
1735869600000,3465.0,3470.84,3460.63,3470.17,844.7579,2025-01-03 02:00:00+00:00
1735870500000,3470.17,3477.34,3468.74,3474.76,1486.05215,2025-01-03 02:15:00+00:00
1735871400000,3474.76,3475.19,3464.91,3466.18,736.87928,2025-01-03 02:30:00+00:00
1735872300000,3466.18,3467.93,3457.35,3457.94,1077.8271,2025-01-03 02:45:00+00:00
1735873200000,3457.94,3464.06,3456.77,3458.01,727.89743,2025-01-03 03:00:00+00:00
1735874100000,3458.01,3463.15,3456.05,3459.95,737.15869,2025-01-03 03:15:00+00:00
1735875000000,3459.95,3466.07,3458.23,3465.67,1051.34329,2025-01-03 03:30:00+00:00
1735875900000,3465.67,3473.12,3465.5,3470.68,878.01836,2025-01-03 03:45:00+00:00
1735876800000,3470.68,3471.13,3464.78,3467.31,1000.00435,2025-01-03 04:00:00+00:00
1735877700000,3467.31,3467.8,3460.46,3462.06,541.86533,2025-01-03 04:15:00+00:00
1735878600000,3462.06,3463.55,3455.91,3459.12,735.75087,2025-01-03 04:30:00+00:00
1735879500000,3459.12,3461.89,3456.75,3458.24,746.53521,2025-01-03 04:45:00+00:00
1735880400000,3458.24,3460.51,3449.39,3455.1,1512.97285,2025-01-03 05:00:00+00:00
1735881300000,3455.1,3458.74,3444.57,3449.38,1281.33417,2025-01-03 05:15:00+00:00
1735882200000,3449.38,3453.99,3446.75,3451.47,705.88539,2025-01-03 05:30:00+00:00
1735883100000,3451.47,3457.64,3448.83,3455.97,718.19937,2025-01-03 05:45:00+00:00
1735884000000,3455.97,3461.83,3453.39,3458.4,859.18584,2025-01-03 06:00:00+00:00
1735884900000,3458.4,3459.29,3447.03,3449.3,715.9423,2025-01-03 06:15:00+00:00
1735885800000,3449.3,3452.92,3447.78,3451.03,692.33564,2025-01-03 06:30:00+00:00
1735886700000,3451.03,3451.27,3442.08,3442.88,746.38608,2025-01-03 06:45:00+00:00
1735887600000,3442.88,3444.65,3434.25,3438.65,1187.46462,2025-01-03 07:00:00+00:00
1735888500000,3438.65,3444.41,3432.87,3435.65,1324.35626,2025-01-03 07:15:00+00:00
1735889400000,3435.65,3441.26,3432.14,3438.12,1730.23174,2025-01-03 07:30:00+00:00
1735890300000,3438.12,3439.48,3432.86,3433.34,1329.25957,2025-01-03 07:45:00+00:00
1735891200000,3433.34,3436.12,3429.93,3434.48,1160.95065,2025-01-03 08:00:00+00:00
1735892100000,3434.48,3442.91,3430.93,3431.56,1154.37669,2025-01-03 08:15:00+00:00
1735893000000,3431.56,3434.51,3422.93,3434.45,1670.41771,2025-01-03 08:30:00+00:00
1735893900000,3434.45,3436.27,3427.79,3430.43,2928.03362,2025-01-03 08:45:00+00:00
1735894800000,3430.43,3441.08,3429.15,3440.99,2064.01589,2025-01-03 09:00:00+00:00
1735895700000,3440.99,3446.58,3439.94,3444.51,1357.258,2025-01-03 09:15:00+00:00
1735896600000,3444.51,3451.28,3441.04,3447.62,1232.47711,2025-01-03 09:30:00+00:00
1735897500000,3447.62,3448.44,3443.64,3444.16,901.3641,2025-01-03 09:45:00+00:00
1735898400000,3444.16,3445.24,3438.6,3439.68,896.74934,2025-01-03 10:00:00+00:00
1735899300000,3439.68,3447.87,3439.53,3446.25,889.3901,2025-01-03 10:15:00+00:00
1735900200000,3446.25,3452.62,3446.13,3446.47,1539.2868,2025-01-03 10:30:00+00:00
1735901100000,3446.47,3449.73,3444.47,3446.2,1144.74549,2025-01-03 10:45:00+00:00
1735902000000,3446.2,3451.16,3446.2,3449.73,741.04519,2025-01-03 11:00:00+00:00
1735902900000,3449.73,3458.0,3447.44,3457.22,1199.38382,2025-01-03 11:15:00+00:00
1735903800000,3457.22,3462.27,3455.03,3459.16,2159.63043,2025-01-03 11:30:00+00:00
1735904700000,3459.16,3467.92,3458.44,3466.06,1495.31436,2025-01-03 11:45:00+00:00
1735905600000,3466.06,3475.37,3461.51,3472.37,1678.46488,2025-01-03 12:00:00+00:00
1735906500000,3472.37,3474.89,3462.59,3473.54,2148.70798,2025-01-03 12:15:00+00:00
1735907400000,3473.54,3477.24,3465.65,3466.3,1520.67787,2025-01-03 12:30:00+00:00
1735908300000,3466.3,3470.74,3463.3,3464.13,1198.82245,2025-01-03 12:45:00+00:00
1735909200000,3464.13,3489.99,3463.73,3485.33,2917.20721,2025-01-03 13:00:00+00:00
1735910100000,3485.33,3497.72,3475.4,3486.7,3493.6374,2025-01-03 13:15:00+00:00
1735911000000,3486.7,3493.36,3484.18,3488.25,2698.45246,2025-01-03 13:30:00+00:00
1735911900000,3488.25,3490.69,3479.2,3482.06,2337.98566,2025-01-03 13:45:00+00:00
1735912800000,3482.06,3500.96,3481.58,3496.05,2283.13501,2025-01-03 14:00:00+00:00
1735913700000,3496.05,3513.64,3496.05,3512.22,4285.12707,2025-01-03 14:15:00+00:00
1735914600000,3512.22,3537.29,3507.01,3526.0,8295.76628,2025-01-03 14:30:00+00:00
1735915500000,3526.0,3537.08,3518.97,3527.83,5046.92431,2025-01-03 14:45:00+00:00
1735916400000,3527.83,3545.72,3520.24,3535.55,4908.57635,2025-01-03 15:00:00+00:00
1735917300000,3535.55,3542.4,3521.01,3539.86,3549.04492,2025-01-03 15:15:00+00:00
1735918200000,3539.86,3558.45,3535.89,3555.06,5688.42555,2025-01-03 15:30:00+00:00
1735919100000,3555.06,3576.49,3554.66,3565.41,5987.72274,2025-01-03 15:45:00+00:00
1735920000000,3565.41,3589.99,3565.41,3587.48,5433.47963,2025-01-03 16:00:00+00:00
1735920900000,3587.48,3596.88,3579.3,3582.12,5729.72799,2025-01-03 16:15:00+00:00
1735921800000,3582.12,3592.35,3579.71,3588.74,3808.08067,2025-01-03 16:30:00+00:00
1735922700000,3588.74,3599.21,3581.36,3584.4,2910.43277,2025-01-03 16:45:00+00:00
1735923600000,3584.4,3593.93,3578.48,3579.04,2560.67977,2025-01-03 17:00:00+00:00
1735924500000,3579.04,3585.56,3573.51,3577.98,1782.18936,2025-01-03 17:15:00+00:00
1735925400000,3577.98,3585.99,3576.79,3582.76,1553.07747,2025-01-03 17:30:00+00:00
1735926300000,3582.76,3585.04,3574.98,3575.21,1893.85463,2025-01-03 17:45:00+00:00
1735927200000,3575.21,3591.26,3574.21,3587.52,1952.22171,2025-01-03 18:00:00+00:00
1735928100000,3587.52,3600.34,3586.02,3599.96,2246.79121,2025-01-03 18:15:00+00:00
1735929000000,3599.96,3618.08,3597.37,3612.71,4546.32995,2025-01-03 18:30:00+00:00
1735929900000,3612.71,3617.54,3599.29,3605.67,2554.65875,2025-01-03 18:45:00+00:00
1735930800000,3605.67,3623.94,3602.47,3620.49,3757.51269,2025-01-03 19:00:00+00:00
1735931700000,3620.49,3626.29,3616.37,3621.57,2459.34382,2025-01-03 19:15:00+00:00
1735932600000,3621.57,3631.15,3618.26,3621.9,2760.33046,2025-01-03 19:30:00+00:00
1735933500000,3621.9,3624.89,3616.43,3622.92,1866.3217,2025-01-03 19:45:00+00:00
1735934400000,3622.92,3623.86,3600.3,3609.37,3550.22436,2025-01-03 20:00:00+00:00
1735935300000,3609.37,3614.82,3604.23,3612.43,1702.84367,2025-01-03 20:15:00+00:00
1735936200000,3612.43,3614.31,3604.93,3608.88,1417.75141,2025-01-03 20:30:00+00:00
1735937100000,3608.88,3611.51,3600.0,3601.1,2269.00499,2025-01-03 20:45:00+00:00
1735938000000,3601.1,3611.29,3595.32,3606.74,1658.16302,2025-01-03 21:00:00+00:00
1735938900000,3606.74,3616.0,3605.85,3613.96,1668.83499,2025-01-03 21:15:00+00:00
1735939800000,3613.96,3617.05,3611.16,3615.81,1659.67109,2025-01-03 21:30:00+00:00
1735940700000,3615.81,3616.32,3606.25,3614.79,1123.20643,2025-01-03 21:45:00+00:00
1735941600000,3614.79,3621.39,3610.6,3614.26,1516.65008,2025-01-03 22:00:00+00:00
1735942500000,3614.26,3624.47,3613.59,3621.16,1405.04136,2025-01-03 22:15:00+00:00
1735943400000,3621.16,3623.29,3613.52,3614.6,426.8808,2025-01-03 22:30:00+00:00
1735944300000,3614.6,3618.89,3612.88,3616.26,572.15732,2025-01-03 22:45:00+00:00
1735945200000,3616.26,3618.38,3610.13,3612.17,1235.59908,2025-01-03 23:00:00+00:00
1735946100000,3612.17,3612.78,3607.09,3607.76,1094.55808,2025-01-03 23:15:00+00:00
